"buildingID","case1_annual_h_wh","case2_annual_h_wh","case3_annual_h_wh","case4_annual_h_wh","case5_annual_h_wh","case6_annual_h_wh","case7_annual_h_wh","case8_annual_h_wh","case9_annual_h_wh","case10_annual_h_wh","case11_annual_h_wh","case12_annual_h_wh","case13_annual_h_wh","case14_annual_h_wh","case15_annual_h_wh","case16_annual_h_wh","case17_annual_h_wh","case18_annual_h_wh","case19_annual_h_wh","case20_annual_h_wh","case21_annual_h_wh","case22_annual_h_wh","case23_annual_h_wh","case24_annual_h_wh","case25_annual_h_wh"
"363100012076895","10677600","12748600","14962500","17321900","19834500","19306500","22540100","26005100","29684700","33582600","26696500","30944800","35439000","40206100","45308700","32852200","37905900","43256400","48923400","55025400","37955800","43726000","49796100","56300300","63201700"
"363100012078434","8715620","10360100","12111700","13976900","15958500","16210600","18794900","21551400","24476900","27565400","22517300","25918100","29501200","33286500","37336600","27751000","31795300","36064700","40559700","45403000","32082900","36704100","41545300","46708700","52181700"
"363100012130585","9768580","9768380","9768180","9767960","9767740","12158000","12157000","11818100","12155000","12952300","42055200","21590600","16067600","37735700","16063100","26934400","15856400","15853800","52925000","26917300","55801100","19064900","31876000","21975600","21971000"
"363100012125241","25862800","30630000","35718200","41108100","46830000","35175300","41102000","47447100","54153700","61257000","44130100","51184300","58727700","66682000","75104600","52686900","60833700","69491600","78632400","88323400","60779800","69972500","79691500","90026600","100930000"
"363100012107394","46567800","55373500","64761800","74738000","85337800","62740900","73735400","85496900","97927300","111166000","78414300","91561100","105607000","120368000","136186000","93578000","108773000","124965000","141944000","160201000","107914000","125150000","143358000","162729000","183257000"
"363100012105676","31384700","37184100","43372700","49940600","56908400","42700700","49943100","57703400","65896900","74587300","53614900","62264800","71516800","81262900","91604800","64073600","74082600","84729100","95946300","107878000","73975600","85289500","97261700","109977000","123425000"
"363100012081736","9177220","10888600","12714900","14654900","16712600","16983400","19667500","22531200","25558100","28759900","23505200","27040300","30754200","34669200","38874500","28914200","33108600","37527100","42166400","47196600","33350300","38156600","43155900","48512600","54174400"
"363100012082530","25526000","30255900","35306500","40661000","46359200","34738100","40605600","46894800","53541800","60594500","43593600","50568700","58035900","65906000","74260900","52049200","60107600","68666800","77691900","87305700","60043000","69140300","78742700","88948100","99746700"
"363100012098259","109576000","109575000","109575000","109575000","109574000","135398000","135396000","131709000","135393000","143981000","456961000","236657000","177616000","410742000","177609000","294244000","175320000","175316000","573961000","294216000","604614000","210131000","347639000","241547000","241539000"
"363100012217414","668939","668915","668891","668865","668839","881915","881867","851880","881765","953898","3462400","1715460","1229440","3037350","1229240","2182610","1207590","1207480","4397660","2181870","4570460","1488600","2613550","1747350","1747140"
"363100012106678","41608200","49482300","57881500","66816800","76367400","55424200","65160600","75552700","86593600","98375100","68742800","80297400","92647400","105613000","119599000","81611900","94897700","109047000","123857000","139911000","93717300","108759000","124591000","141475000","159392000"
"363100012064146","47463300","56448800","66029200","76221500","87054800","63901800","75079900","87056600","99717500","113178000","79796000","93132100","107404000","122386000","138431000","95140300","110549000","126950000","144151000","162647000","109634000","127098000","145506000","165109000","185880000"
"363100012149815","33095600","39382900","46076500","53193000","60734500","43993200","51795200","60127700","68933800","78294800","54483700","63818300","73754500","84102900","95328700","64729000","75476200","86882600","98710000","111682000","74294000","86555300","99333700","112976000","127453000"
"363100012111470","7479180","7478990","7478780","7478570","7478360","9221660","9221140","8971910","9220020","9800080","31007500","16069700","12072400","27859300","12070200","19968800","11916300","11915000","38946500","19960600","41036700","14267700","23580400","16391100","16388900"
"363100012083125","36809500","43775800","51198100","59088200","67466900","42068700","49770700","58001300","66706700","75965200","47253800","55667000","64690400","74192200","84319200","52362100","61502200","71257100","81517200","92468000","57345100","67148800","77617000","88676600","100429000"
"363100012108108","8720390","10367100","12120300","13988900","15973600","16214200","18800200","21559100","24488400","27581500","22533500","25924900","29508700","33308700","37351800","27758400","31798300","36070200","40592700","45422900","32109400","36710000","41561100","46721200","52199700"
"363100012101346","25776000","30584500","35726200","41213300","47066700","35142400","41129900","47570500","54379900","61643000","44188600","51328200","58971700","67061100","75664800","52847800","61096800","69871800","79163100","89052700","61047700","70355200","80213400","90716200","101824000"
"363100012123031","25876100","30659200","35758600","41166800","46921500","35221700","41148900","47506700","54228300","61334500","44192400","51246500","58795000","66747900","75166100","52756000","60902500","69554400","78678700","88361200","60849200","70042800","79749700","90062200","100943000"
"363100012109447","14095800","16785000","19649400","22697500","25929800","25441600","29597800","34049200","38757700","43743300","35003300","40466700","46216100","52277300","58808500","42980600","49445500","56268900","63431600","71235500","49507200","56925200","64633600","72920600","81680600"
"363100012137168","29653100","35229700","41172000","47476200","54184500","33914900","40072100","46646000","53589400","60983200","38117100","44831100","52019900","59595500","67658300","42248400","49532800","57293600","65465700","74166000","46282500","54078100","62402100","71194400","80515700"
"363100012116185","25361900","25361200","25360600","25359900","25359200","31136500","31134900","30336000","31131600","33069800","103420000","54240300","40594000","92668700","40587300","67284500","40107300","40103300","129823000","67258300","136361000","47785700","79347800","54851900","54844300"
"363100012076051","31637400","31636600","31635700","31634800","31633900","38971200","38969200","37941700","38964900","41417700","130759000","68132300","50980400","117321000","50971800","84636000","50350800","50345600","164185000","84602700","172732000","60152200","99902100","69116100","69106500"
"363100012075415","25187700","29822800","34771500","40028200","45616900","34270800","40028400","46202400","52733400","59658900","43013100","49863200","57196500","64940800","73137100","51360400","59270400","67686500","76576800","86005400","59262400","68181400","77632000","87667200","98269600"
"363100012139532","43255600","51355900","59982800","69126700","78839100","58167600","68223000","78964500","90300900","102349000","72553000","84519400","97303400","110726000","125045000","86407700","100219000","114910000","130314000","146803000","99511100","115133000","131619000","149138000","167673000"
"363100012082730","24221400","28688900","33434200","38458200","43808300","32954300","38493300","44415400","50666100","57292800","41323200","47929000","54975900","62375100","70247300","49348400","56978900","65068100","73554300","82617400","56901400","65545100","74619400","84270500","94440100"
"363100012095753","31279900","37217700","43547900","50259000","57391800","41640200","48929900","56736700","64964300","73715200","51607100","60249800","69461600","79121500","89466600","61250500","71160300","81683700","92687300","104559000","70304100","81513100","93272200","105796000","119041000"
"363100012143210","30330000","30329200","30328400","30327600","30326700","37354200","37352400","36349500","37348500","39686400","124454000","64898900","48823900","111760000","48816000","80533100","48183800","48179100","156043000","80502800","164106000","57611900","94993900","66132100","66123200"
"363100012081466","7480780","7480580","7480360","7480130","7479900","9226510","9225850","8975880","9224440","9805470","31055200","16086100","12082200","27901200","12079300","19992500","11925800","11924100","39005000","19981600","41109300","14282400","23609100","16408500","16405500"
"363100012070630","28229100","33505100","39124500","45089600","51426700","37457100","43920600","50830000","58132300","65886300","46330100","53958800","62112500","70664300","79808700","54865600","63609600","72913000","82660800","93122500","62911200","72765300","83147500","94191900","105867000"
"363100012085606","26895200","31948600","37329000","43041300","49124700","30762600","36338800","42295000","48589000","55288300","34574600","40653800","47168900","54033000","61340200","38319900","44919400","51951800","59357000","67240500","41977100","49041500","56584400","64550700","72994700"
"363100012109051","34730100","41309700","48319600","55776400","63735900","46335600","54437100","63111200","72284000","82057800","57541100","67142400","77402900","88192800","99741600","68354800","79386600","91126900","103451000","116687000","78557700","91020200","104154000","118136000","132941000"
"363100012089164","26155700","30997700","36138600","41611700","47422900","34829800","40760500","47099600","53796500","60889200","43130900","50145500","57627700","65454900","73832000","51113500","59154500","67686500","76600200","86192600","58603100","67678200","77198000","87322700","98024500"
"363100012085702","40511800","40509400","40506900","40504200","40501500","50039100","50032000","48646800","50016800","53176000","168636000","87153500","65572500","151475000","65541000","108311000","64666000","64647800","211627000","108193000","223065000","77527900","127849000","89042600","89009700"
"363100012103547","10464900","12486700","14641600","16936500","19370700","18938300","22089400","25462000","29035200","32819300","26125800","30287000","34662000","39276500","44257600","32149400","37083000","42289500","47746400","53721300","37086700","42754800","48646400","54987600","61698900"
"363100012081508","26814000","31738600","36987400","42545000","48440500","36491500","42586200","49118100","56000200","63293500","45765400","53021600","60764100","68913600","77545500","54632900","63002500","71877000","81221100","91148800","63003800","72452300","82406300","92979200","104128000"
"363100012092006","24506600","29026300","33834300","38939100","44352100","33284800","38921200","44959400","51322800","58059900","41708400","48462700","55673700","63207100","71262900","49816100","57632400","65919200","74580200","83884600","57442100","66315000","75620300","85521200","95975700"
"363100012133003","25480200","30226800","35306400","40729100","46513900","34723200","40623700","46970900","53690000","60851900","43648900","50671200","58192900","66169800","74629600","52172600","60280600","68907700","78065900","87775500","60259000","69386900","79077300","89393500","100304000"
"363100012079617","57749900","57749000","57748100","57747200","57746200","72398600","72396500","70565700","72392100","77431700","257965000","133971000","96545300","228659000","96536400","168009000","95588300","95582900","326497000","167974000","341504000","114386000","199450000","132638000","132628000"
"363100012087449","8684590","10322400","12066600","13923600","15894900","16167900","18742900","21489000","24403800","27481300","22458300","25850600","29422100","33191000","37231400","27685500","31717400","35972500","40442800","45278200","32003100","36615600","41437900","46585800","52042900"
"363100012067382","26833000","31875300","37248700","42949800","49021100","30688200","36255300","42200800","48483000","55171600","34488400","40559700","47062600","53916900","61211000","38225700","44814200","51834100","59228200","67098400","41874700","48925900","56457000","64410500","72842200"
"363100012205808","1175750","1175720","1175690","1175650","1175620","1548590","1548520","1494710","1548370","1671650","6146760","2988190","2155630","5488880","2155310","3806650","2121480","2121290","7815910","3805380","8259540","2623960","4565170","3073100","3072730"
"363100012196584","1741770","1741650","1741520","1741380","1741240","2268910","2268270","2202910","2266900","2451100","8901440","4501170","3135550","7752110","3132360","5723890","3095720","3093900","11332500","5711470","11765000","3759300","6841980","4414500","4411130"
"363100012148739","20754100","20753100","20751900","20750800","20749600","25738900","25736400","25057000","25731000","27410800","88217900","45856000","33903400","78786200","33892500","57164300","33493800","33487300","111008000","57121900","116518000","40069100","67595500","46174800","46162600"
"363100012206762","773990","773961","773930","773899","773866","1023300","1023240","985776","1023110","1105600","4013130","1958570","1427650","3554930","1427400","2491050","1399650","1399520","5083610","2490150","5320310","1737380","2983070","2034930","2034670"
"363100012115400","48872200","48869400","48866500","48863500","48860300","60667300","60660000","58896000","60644300","64524300","206386000","105707000","79855200","185810000","79822800","131520000","78653900","78634800","258897000","131396000","273287000","94733100","155378000","108879000","108843000"
"363100012126166","11065300","13172000","15420600","17813200","20358400","19961400","23221900","26713000","30410200","34324600","27462200","31743500","36251200","41005900","46126900","33716900","38781800","44129100","49749300","55859600","38839800","44645800","50685500","57177500","64038200"
"363100012124714","67717500","80328100","93732300","107969000","123090000","91718200","107445000","124271000","141997000","160866000","114582000","133509000","153609000","174502000","197251000","136778000","158612000","181709000","205654000","231980000","157361000","182337000","208232000","235970000","265323000"
"363100012245935","66984900","79541300","92919100","107115000","122191000","72554500","85849300","100006000","114998000","130940000","77958500","92049600","107013000","122688000","139604000","83547400","98353500","114026000","130343000","148099000","88837700","104428000","120754000","138142000","156544000"
"363100012143730","113255000","113253000","113250000","113248000","113245000","140882000","140876000","137109000","140864000","150162000","487424000","252104000","186182000","435798000","186158000","314675000","183959000","183944000","614230000","314580000","645663000","220549000","372564000","254435000","254408000"
"363100012072700","9640330","11441800","13361700","15403300","17570200","17874500","20712200","23742600","26941200","30328000","24748000","28491100","32426300","36575300","41033800","30438100","34881300","39566700","44493400","49830000","35096000","40190700","45495800","51185700","57198200"
"363100012071904","44806200","53223200","62167400","71645700","81741500","59850800","70220300","81274600","92959100","105404000","74314000","86599200","99709300","113451000","128217000","88258200","102375000","117389000","133088000","150042000","101369000","117340000","134134000","152017000","170961000"
"363100012080907","67879500","80558900","94043700","108357000","123532000","125458000","145130000","166087000","188214000","211595000","173142000","199107000","226249000","254565000","285406000","212913000","243568000","275777000","309125000","346034000","245023000","280446000","316745000","355763000","396929000"
"363100012079453","23963400","28357800","33041800","38010900","43305300","32607200","38064600","43906400","50087400","56647800","40919100","47409700","54355600","61685600","69455200","48859300","56354700","64330700","72745400","81679900","56370400","64828000","73781400","83293600","93337100"
"363100012129329","43535500","51604100","60197600","69318200","79009000","59309600","69374800","80154300","91545100","103638000","74509700","86532700","99397200","112947000","127350000","89085000","103000000","117817000","133408000","150026000","102871000","118622000","135286000","152985000","171704000"
"363100012068619","15958200","15958100","15957900","15957800","15957600","19803400","19803100","19292200","19802300","21106100","68258000","35521400","26130300","60953700","26128800","44314900","25843600","25842700","86029500","44309100","90307700","30894100","52451500","35646400","35644700"
"363100012123408","8655450","8655200","8654920","8654640","8654350","10873100","10871900","10536500","10869500","11595900","38247000","19266200","14477400","34458300","14471900","24094100","14250800","14247700","48116500","24073700","50932100","17294100","28564600","19947300","19941800"
"363100012136350","20738400","20737600","20736800","20735900","20735000","25848600","25846600","25127400","25842200","27550700","89597200","46072900","34200200","80170600","34191200","57519700","33745700","33740400","112840000","57485000","118694000","40567900","68101800","46788800","46778800"
"363100012102710","25604900","30312700","35328400","40645700","46290100","34857300","40687400","46932000","53523100","60502800","43724500","50669100","58076300","65872900","74145100","52208300","60217200","68712300","77649900","87167400","60205900","69258300","78786000","88914500","99595900"
"363100012126370","8895870","10572000","12359800","14261000","16281900","16462100","19082900","21876100","24838300","27967800","22792900","26227900","29845700","33675900","37766600","28030500","32110400","36417300","40959000","45845800","32363200","37022500","41905100","47112900","52631500"
"363100012081291","51172900","51171900","51170900","51169900","51168800","63010100","63007900","61379100","63003100","66980200","211538000","110499000","82415500","189497000","82405800","137289000","81436800","81431000","265878000","137252000","279434000","97171100","162085000","111689000","111679000"
"363100012081359","41210900","49028700","57392200","66294200","75797800","54889700","64586500","74946600","85940400","97674500","68117800","79631400","91943200","104870000","118804000","80921300","94166400","108274000","123037000","139047000","92960300","107972000","123760000","140607000","158473000"
"363100012149906","11838500","14113200","16538800","19127800","21878700","21418900","24964000","28761200","32782300","37050400","29533900","34200200","39119900","44316900","49912700","36298900","41831700","47678300","53838300","60524100","41849000","48189900","54804200","61919400","69443000"
"363100012079930","27888600","33065800","38579400","44425300","50632300","37979300","44438100","51348700","58640400","66374000","47683900","55406500","63654200","72317700","81533200","57003700","65943500","75437700","85406000","96039100","65803800","75936800","86610200","97952100","109923000"
"363100012110673","8377250","9928420","11581700","13336100","15197200","15573000","18002900","20596200","23332900","26225000","21551700","24754400","28116100","31648300","35454600","26504100","30299000","34295400","38475500","43029000","30544200","34899800","39416200","44254000","49368600"
"363100012064289","19912600","19912000","19911300","19910600","19909900","24667000","24665500","24032100","24662300","26274800","84649200","44106200","32482000","75533600","32475500","54986500","32116400","32112500","106648000","54961000","111915000","38356200","65036700","44223400","44216200"
"363100012080669","21921000","21920600","21920200","21919800","21919300","27111200","27110300","26425200","27108200","28873300","92662000","48432600","35649100","82612500","35645000","60354800","35257100","35254600","116784000","60338900","122426000","42051400","71376600","48475700","48471100"
"363100012095800","27699700","32803500","38240800","44010000","50140300","37663300","44033900","50859900","58070500","65706200","47231700","54873500","63033200","71567900","80696000","56456000","65300900","74684500","84492800","95035100","65127800","75177700","85714700","96931000","108768000"
"363100012101953","11095200","13207300","15460600","17861000","20414800","20012400","23283100","26785800","30496100","34425800","27531600","31828600","36352000","41121300","46263800","33805200","38887400","44252300","49888000","56023600","38938000","44767300","50825400","57340000","64225800"
"363100012074128","11108000","13225700","15483800","17888300","20444100","20029800","23304700","26812100","30526300","34457900","27555500","31853400","36381400","41160700","46302400","33826700","38913200","44284900","49936000","56071900","38969600","44796800","50866000","57386600","64280400"
"363100012064048","25874600","30621000","35665000","41019000","46714100","35246000","41116000","47402200","54044400","61085900","44226100","51209500","58672000","66542000","74873600","52795800","60860500","69423500","78451500","88032500","60897200","70001000","79608700","89813200","100580000"
"363100012112250","30916300","36773200","43011500","49635100","56664200","41155400","48392500","56115600","64279100","72949100","50971200","59620100","68797400","78344700","88700400","60577900","70497100","81007700","91865700","103800000","69477600","80814200","92547700","105102000","118362000"
"363100012149833","65337000","77303700","90056000","103577000","117971000","88868100","103685000","119562000","136324000","154085000","111390000","129049000","147882000","167654000","188718000","132975000","153322000","174893000","197513000","221740000","153230000","176286000","200441000","226155000","253259000"
"363100012100079","22820500","22819200","22817800","22816300","22814800","27843800","27838600","27140100","27827500","29523600","91465700","48136400","36082300","81900900","36058200","59581300","35636100","35622000","114605000","59489300","120446000","42304800","70111100","48469000","48443600"
"363100012144093","27796500","32962300","38458200","44297400","50502700","37066300","43394900","50163200","57314300","64896000","45950400","53432900","61420200","69802000","78746700","54492900","63077900","72190600","81742000","91982100","62524900","72210000","82389100","93217300","104653000"
"363100012119538","20984900","20984400","20983800","20983200","20982600","25855000","25853800","25161000","25851100","27474500","86473000","45024900","33817100","77626100","33811600","55911000","33380300","33377100","108512000","55890100","114135000","39920900","65985400","45847000","45841000"
"363100012100342","26838100","31767400","37008800","42566600","48473900","36558900","42671100","49217800","56121600","63443900","45869100","53169900","60950100","69127600","77822200","54800100","63230400","72163000","81535200","91554400","63199700","72753700","82775400","93435900","104676000"
"363100012121646","30849700","30848800","30847900","30846900","30845900","38334500","38332400","37259900","38327900","40814200","131386000","67624800","50555900","117979000","50546700","84273700","49877000","49871500","165150000","84238200","174003000","59946100","99680500","69021900","69011700"
"363100012088980","35087100","35085200","35083200","35081100","35079000","43681300","43675400","42416700","43662700","46507700","150311000","76969200","57676400","135013000","57649700","95945100","56835800","56820200","188786000","95843500","199079000","68449700","113460000","78804600","78776300"
"363100012193310","1278000","1277910","1277810","1277710","1277610","1681260","1680820","1626440","1679890","1816960","6711200","3312650","2340020","5912160","2337910","4222370","2305540","2304330","8539690","4214160","8946530","2830790","5057430","3322850","3320630"
"363100012111219","10409100","12387900","14494100","16733900","19106600","19440800","22555800","25875300","29390000","33107000","27044500","31132000","35449700","40025600","44902300","33313700","38183700","43335700","48793500","54627700","38514000","44064300","49919100","56159200","62780100"
"363100012126870","25775000","30510800","35551000","40894900","46574300","35075600","40930700","47204900","53827700","60840700","43999800","50958100","58395400","66233800","74526700","52514000","60543100","69065400","78055500","87585700","60566100","69619600","79179800","89329500","100037000"
"363100012142789","22338500","22337500","22336400","22335200","22334000","27460800","27458400","26739700","27453100","29168200","91663800","47841000","35844500","82161000","35833800","59382900","35394300","35387900","115105000","59341900","121036000","42236200","70051500","48491600","48479700"
"363100012080693","30255500","35958500","42031800","48477200","55333300","34623100","40923700","47654300","54761500","62330000","38926100","45806100","53175000","60936900","69201200","43163300","50636100","58597200","66976600","75903300","47300400","55304500","63849000","72874800","82445100"
"363100012073528","27505400","27505000","27504700","27504300","27503900","34211700","34210300","33211600","34207300","36410800","116915000","59781800","45127700","105364000","45121100","74449700","44467900","44464100","146809000","74424700","155075000","53629200","88049200","61683500","61676600"
"363100012151504","27648700","32799700","38280000","44100800","50294700","36882700","43191600","49939900","57072200","64644100","45742600","53198100","61160200","69528200","78450600","54254600","62808900","71897300","81438000","91649200","62270000","71914700","82068100","92868300","104277000"
"363100012125550","8185030","9694610","11304300","13018600","14849500","8917040","10516100","12222900","14034500","15968500","9630800","11320900","13124500","15027400","17067000","10343100","12120000","14012400","16001300","18139900","11033300","12893700","14871500","16966300","19193700"
"363100012117804","27997900","33326100","38983600","44996100","51376100","37342800","43908000","50936300","58349600","66233100","46351500","54166400","62501600","71228900","80609900","55087100","64076400","73629600","83604500","94402900","63294200","73494400","84192600","95589100","107660000"
"363100012132769","34876500","34875700","34875000","34874200","34873300","44160100","44158300","42958600","44154500","47324700","160904000","82494800","59415100","142688000","59407300","103788000","58739900","58735200","203835000","103757000","213452000","70761900","123452000","82237700","82229000"
"363100012150308","9984990","11906800","13950400","16123000","18426100","18726300","21775000","25026300","28471700","32114300","26125600","30145500","34396000","38902300","43710700","32231000","37032800","42116200","47510300","53278200","37293400","42774800","48561600","54741700","61297700"
"363100012144249","25674000","30381000","35411700","40752900","46429200","34884000","40734000","47003500","53629700","60657200","43746300","50700000","58142400","65999100","74313700","52204500","60230600","68768800","77786900","87350500","60212500","69257100","78842200","89016100","99774100"
"363100012086215","36687300","36686200","36684900","36683600","36682300","45588400","45585600","44305700","45579600","48533400","156291000","80340500","60116300","140341000","60104200","100129000","59304500","59297300","196551000","100082000","207176000","71304500","118446000","82092800","82079200"
"363100012139536","19847200","19846600","19846000","19845300","19844700","24604800","24603400","23965500","24600400","26210700","84542700","43968500","32415300","75434000","32409200","54830200","32041400","32037800","106564000","54806600","111841000","38298900","64871700","44160300","44153600"
"363100012119069","25581900","30293100","35318300","40662500","46345100","34796300","40646600","46920800","53562800","60607700","43669000","50628800","58084400","65962000","74298100","52140600","60179900","68736900","77782500","87369500","60166700","69228200","78838000","89044200","99828000"
"363100012086199","30145900","30145000","30144100","30143200","30142200","37263500","37261700","36229700","37257900","39616900","125417000","64910800","48877300","112749000","48869700","80665500","48209500","48205100","157362000","80637200","165724000","57829700","95255000","66439600","66431500"
"363100012102403","10518400","12545300","14708200","17018200","19481000","18947800","22081000","25435800","28997700","32771100","26120900","30214700","34543400","39140800","44048300","32082500","36940800","42082100","47534000","53383000","37031600","42564100","48389300","54621500","61230200"
"363100012092107","25463900","30204100","35274900","40688700","46464200","34688200","40580200","46916800","53621400","60770800","43596900","50606600","58115500","66074100","74519300","52103400","60197600","68809600","77946700","87640300","60171500","69285700","78958800","89253600","100146000"
"363100012217413","604857","604792","604722","604650","604576","797068","796941","769467","796669","861463","3125010","1544380","1110160","2743380","1109650","1964510","1089910","1089620","3964860","1962630","4125070","1344550","2351050","1577040","1576500"
"363100012098077","9036880","10753700","12583400","14533800","16606100","16755300","19458500","22346100","25409300","28647000","23271200","26836300","30592400","34559100","38812900","28690800","32930500","37407700","42116700","47209700","33167900","38018900","43095400","48520400","54270100"
"363100012124802","25443800","30156300","35188900","40533900","46204500","34603200","40454100","46737200","53365300","60389300","43399800","50378100","57833600","65676600","74019700","51835000","59883900","68427300","77420200","87024200","59777900","68879200","78459700","88659400","99429000"
"363100012091530","9231170","10946400","12772200","14708700","16764000","17129600","19813700","22671900","25692400","28883500","23688800","27228100","30936200","34827200","39035500","29137600","33326300","37735200","42335300","47373300","33563800","38389000","43368200","48715700","54362000"
"363100012067950","10504800","12530200","14692800","17001100","19463500","18927700","22061600","25417900","28982900","32758300","26110200","30201900","34534100","39140800","44045900","32073900","36934500","42080900","47548500","53393300","37038800","42565600","48399800","54635600","61249700"
"363100012139440","44133700","44132600","44131300","44130100","44128800","54770400","54767700","53342000","54761800","58360600","188754000","98055200","72240600","168535000","72228700","122307000","71416900","71409800","237914000","122261000","249874000","85410100","144730000","98510200","98497000"
"363100012091985","8743130","10391900","12149200","14018200","16001000","16244900","18830500","21587400","24511600","27598200","22557900","25944500","29521500","33315100","37347800","27772500","31804600","36067400","40581800","45398300","32115300","36704400","41544900","46693400","52156400"
"363100012068249","22270000","22269500","22269000","22268400","22267800","27355300","27354100","26656900","27351600","29061500","91219600","47806600","35697100","81731400","35692000","59330500","35283100","35280000","114586000","59310700","120424000","42037100","69993100","48277900","48272200"
"363100012225638","646007","645943","645874","645803","645730","850923","850798","822121","850528","919902","3349670","1658190","1185170","2939970","1184660","2110330","1164780","1164500","4255610","2108450","4429920","1434380","2526530","1683350","1682810"
"363100012110237","56563700","67381900","78907900","91142800","104141000","75380800","88836200","103196000","118407000","134598000","93602300","109692000","126850000","144808000","164201000","111373000","129937000","149698000","170283000","192677000","128089000","149230000","171406000","195048000","220137000"
"363100012091028","32349800","38385700","44809700","51624600","58876000","43125200","50510200","58407200","66748500","75604700","53455800","62174800","71485100","81265000","91695200","63376200","73373900","83994000","95138800","107072000","72717500","83982700","95841100","108454000","121781000"
"363100012149345","35001400","35000200","34998800","34997500","34996000","43452200","43449200","42179700","43442800","46216000","147583000","75550000","57203700","132991000","57190800","93981900","56344700","56337000","185186000","93932000","195539000","67916300","111061000","78051000","78036600"
"363100012066433","36398100","36396300","36394300","36392200","36390100","45234900","45230700","43886100","45221800","48108300","153962000","78516400","59598900","138990000","59581200","97703500","58686500","58676100","193085000","97635900","204213000","70848100","115470000","81401400","81381900"
"363100012206763","800634","800600","800564","800527","800489","1058340","1058270","1020110","1058100","1143710","4169970","2036050","1476860","3691000","1476510","2591380","1448840","1448640","5289550","2590070","5538180","1796070","3104300","2104820","2104440"
"363100012105301","25081000","29681300","34583400","39768800","45285200","34109500","39804200","45898300","52321700","59136300","42745600","49528100","56754900","64349600","72431900","51023200","58838200","67122500","75820300","85115000","58801400","67647100","76929500","86808000","97224700"
"363100012066434","47836100","56928100","66663400","77058300","88188300","52396500","62133600","72553200","83658300","95546900","56796100","67249100","78376400","90061800","102811000","61379000","72442400","84186500","96401700","109914000","65638700","77434900","89737900","102944000","116970000"
